Tweet ID,Text,Final Decision,date,username,date_source,date_match_status,matched_dates
1v9q89nf9,"""NEW VIDEO

 A FASCINATING WALK THROUGH OF THE BUILDING 

 A MUST WATCH 

May Allah reward our Shaykh Dr. @Abdulilah_UK for his heartwarming endorsement of our Fundraising Campaign #Race2Ramadan 

Lets take his advice and donate generously to this cause!

Help us open our doors for our community and aid us in establishing this Markaz in the summer,",Salafi taklidi,,,,unmatched,
e7syn3lm3,"Live Now at the #SalafiMasjid
 
 Jumuah Khutbah

 By @AbuKhadeejahSP,",Salafi taklidi,,,,unmatched,
jjwlg31rv,"""Alamdulillh! We thank Allah for His countless favours upon us, from them worshipping Him during the blessed month of Ramadan, the month legislated for us to attain Taqwaa!

May Allah multiply the reward of our dear and beloved teacher @AbuRayhaana for benefitting our community with impactful reminders this week. As highlighted, do not be deceived by this Dunya; instead, strive to be steadfast in obedience to Allah, aiming to be from His party and, by His mercy, enter Jannah, and not from the party of Shaytn, who calls to the disobedience of Allah, which leads to the Hell Fire!

We ask Allah to make us from His party!

Please remember we have a target of 250kto raise to complete our refurbishment project. 

Please donate generously and spread awareness! We must get this done for the sake of Ash-Shkir! We ask Al-Kareem to grant you houses in Jannah!

 Card & PayPal



Bank Transfers:
Bank Name: HSBC
South West London Islamic Society

Sort Code:
40-01-07
Account Number:
4 1 7 7 1 7 8 7"",",Salafi taklidi,,,,unmatched,
yqjg9huwc,""" [Playlist] Raman Reminders 1447 | 2026.

 New Tracks Added:
- Fasting: A Tremendous Act of Worship - Sh Abu Idrees Muhammad Khn
- Ahlul-adth are the Protectors and Preservers of the Shari'ah - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP | @AbuIdrees,",Salafi taklidi,,,,unmatched,
hb7m43hc0,"Most Claim Belief Yet Commit Shirk |ClickDEEN360  via @YouTube,",Salafi taklidi,,,,unmatched,
inem450c1,"""A voice called out:

This is how the funerals of the Imms of Ahl al-Sunnah should be!

The crowd burst into tears at these words. People threw their handkerchiefs and turbans onto the wagon carrying the Shaykhs body. Over 200,000 men where estimated to be in attendance. 

Salt al-Ghib (funeral prayer in absentia) was preformed for him in most regions of the Muslim world, near and far. Some travellers reported that the news of his death had even reached the remotest areas of China so much so a public call was made for the funeral prayer in these places: 

The prayer for the interpreter of the Qurn

- Abridged from Ibn Rajabs account of Ibn Taymiyyahs death, from his work: Dhayl Dabaqt al-Hanbilah."",",Salafi taklidi,,,,unmatched,
rn9h4e0oj,""" [New Tracks] Raman Reminders 1447 | 2026.

1 - Raman: A Time of Aiding One Another - Sh Abu Idrees Muhammad Khn.

2 - Ahlul-adth & the Claims of the Madhhabs - Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP | @AbuIdrees,",Salafi taklidi,,,,unmatched,
z8igz8jer,"The One Message All Prophets Shared  A Reminder Many of Us Forget | Cli...  via @YouTube,",Salafi taklidi,,,,unmatched,
s7yfhll3p,"The Prophet (peace be upon him) said (to her): 

""Where is Allah?"" 

She said: ""Above the heavens.""

-Sahih Muslim 537.

Screw your ""consensus"".,",Salafi taklidi,,,,unmatched,
xkgctkfey,"""Tolerated Differing and Impermissible Differing in Islam: The Great Imms of Sunnah did not declare those who differed with them in the affairs of permissible ijtihd to be astray and they did not make binding upon others their own opinions,",Salafi taklidi,,,,unmatched,
70732bpfj,""" [Playlist] Raman Reminders 1447 | 2026.

 [New Track] Ahlul-adth are the Victorious Group and Avoid Taqleed - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AbuKhadeejahSP,",Salafi taklidi,,,,unmatched,
gopj940uu,""",    

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah",Salafi taklidi,21/03/2026 11:40,zeyyxx_,twitter_data_full_ALL3.csv,matched,21/03/2026 11:40
ogv1f1g7p,"Upon the authority of Abu Hurairah, the Messenger of Allh (sallallhu 'alaihi wa sallam) said: 

When the month of Ramadan enters, the doors of Paradise are opened, the doors of Hellfire are closed, and the (chief) devils are chained.
[Bukhari, Muslim]

Shaykh Ibn Baz (May Allh have mercy on him) mentioned in explanation of the above hadith:

""This indicates the virtue of this great month and that Allah, Glorified and Exalted, grants His servants success in performing many righteous deeds during it, deeds for which the doors of Paradise are opened and the doors of the heavens are opened, as occurs in another narration: The doors of the heavens are opened.

In this is an encouragement to increase in acts of goodness such as prayer, giving charity, saying Subhnallh, saying L ilha illallh, and other than that to seize this opportunity; the opportunity of this great month and what it contains of Allahs generosity, His kindness, and the vastness of His benevolence.

Likewise, (seizing the opportunity found in) the chaining of the (chief) devils and their inability to reach what they used to reach (of evil) in other months, and that their evil is weakened.""

 Explanation of Shaykh ibn Baz on Riyd As-Slihn (2nd explanation, no. 389) - taken from the Shaykh's website.",Salafi taklidi,,,,unmatched,
gxf4dr7zz,"""_MARKAZ US-SUNNAH URGENT APPEAL_.

_DONATE NOW_",Salafi taklidi,15/02/2026 22:07,zeyyxx_,twitter_data_full_ALL3.csv,matched,15/02/2026 22:07
ys4s8cv79,"We have until the end of Ramadan.

1,000,000 needs to be raised to secure Markaz us-Sunnah permanently. If this amount is reached, the building is signed over. The remaining balance will be paid in instalments, in sh Allh.

The Messenger of Allah  said:
*When a person dies, his deeds come to an end except for three: ongoing charity, beneficial knowledge, or a righteous child who makes dua for him.*
(Reported by Muslim)

This is a clear opportunity for ongoing charity.

If you are able to give, give now.
If you have already given, may Allah accept it and multiply it.
If you cannot give, please share it.

Ramadan passes. Deadlines do not move.

BarakAllahu feekum to everyone supporting, and may Allah place barakah in every contribution, Ameen.",Salafi taklidi,,,,unmatched,
uj97sjkt8,"    

Ibn Mas'd narrates that the Messenger 'alaihis-salm said:

The most hated speech to Allh is that a man says to another man; ""fear Allh"" - and he responds with ""worry about yourself"".

[As-Silsilah As-Sahhah, Al-Albni]",Salafi taklidi,,,,unmatched,
41n6mekhl,"If Allh wants good for a person he:

1. Clings to the Sunnah &amp; way of Companions
2. Learns knowledge to remove ignorance from himself, sincerely
3. Doesnt learn to debate or acquire this world 
4. Escapes innovations 
5. Asks Allh for success

Summarized from Imm Ajurr (360)",Salafi taklidi,,,,unmatched,
hasqxnl2k,""" This knowledge is religion, so consider from whom you take your religion.  Ibn Srn

 LIVE Lecture
 Abu Ukkashah Abdul-Hakeem   
 Monday 27th October
 7:45PM
Markaz us-Sunnah alperton 
 
All welcome!",Salafi taklidi,25/10/2025 20:07,zeyyxx_,twitter_data_full_ALL3.csv,matched,25/10/2025 20:07
rri0j0zmw,"""The Will (Bequest) of Shaikhanaa Al Almah Rab Ibn Hdi Al Madkhali -  

@almadani_k",Salafi taklidi,10/07/2025 10:24,zeyyxx_,twitter_data_full_ALL3.csv,matched,10/07/2025 10:24
1xjix5o3n,"A tremendous evening with our brothers and sisters in London at @_MuSunnah in Alperton (Thursday 9th April 2026). 

Msh-Allh, the Markaz was filled with listeners. With barely a days notice, Ahlus-Sunnah travelled from all across London and beyond to join us. The evening began with a dars by Shaikh @uwaysT followed by Shaikh @AbuIdrees and finally a reminder from myself. 

It is important that we learn and convey this Deen with sincerity and good manners, becoming good examples for those around usthat we are humble and distant from the corrupting influences of social mediathat we take the Messenger Muhammad (peace and blessings be upon him) as our example, and then his Companions (Allah be pleased with them)that we love those those who love and follow them, for they are Ahlul-Hadth was-Sunnahand thereafter, the foremost among them in every age are the scholars (may Allah raise their rank). I can say that over the years, we have benefited greatly from the noble manners of the ulamshaping the way we behave and deal with the peopleand I seek pardon from Allah for my shortcomings.

So, in the West, our communities should focus on seeking knowledge; then act on what we learn, cultivate our children, nurture righteousness in our homes and hold fast to the Sunnah. 

Furthermore, Hijrah should be an important discussion in our households: actively planning and searching for a home in a Muslim country where there are already Salafi communities, however small. 

Know that Hijrah from non-Muslim lands to the lands of Islam is an obligationand a protection for you, your family and children; a safety net against the abandonment of religion today and in generations to come, insh-Allh. 

I also advise that you should not waste your time (and wealth) following the fashions, sinful habits and clothing of the non-Muslims because Islam has its own unique and proud heritage and identitynor should you follow and obsess over the modern-day offerings of entertainment (such as football, boxing and movies) that are designed to divert people away from the realities of life and its purpose: the worship of Allah and following the Messenger (peace and blessings be upon him). Focus, O Muslim, on what benefits you in this life and the Hereafter, brakallhu feekum. 

Do not be impressed by social media influencers who seek only views, likes and followers. Our example is the Prophet of Islamwho taught us to be humble, truthful and sincerethen his Companions and the Righteous Salaf. In these times you see that example reflected in the manners of the scholars and their conduct (may Allah preserve the living and have mercy upon the deceased). 

So, I advise you to get off your mobile devices and drastically limit viewing social media platformsinstead read books, attend duroos, get married, have children, focus on your families and build true Islamic homes. 

May Allah aid the Muslims and guide them to the Sunnah and the path of Ahlul-Hadthand that is the Madhhab of the Salaf. 

In thisby Allahthere is honour, just as Umar (Allah be pleased with him) said: We were a lowly people, and Allah honoured us with Islam. So if we seek honour in other than Islam, then Allah will make us lowly.

Abu Khadeejah.",Salafi taklidi,,,,unmatched,
hi28jihvl,"""A day of lessons inshallah. 
Saturday 28th March. From 1pm. 
Masjid Ul Haq, Mandeville. 
With Shaikh @AbuIdrees",Salafi taklidi,27/03/2026 12:13,AbuIdrees,twitter_data_full_ALL3.csv,matched,27/03/2026 12:13
hiw5zbeg2,"""Our new conference dates! 

With Shaykhs @AbuIdrees @AbuKhadeejahSP @uwaysT 

All welcome!",Salafi taklidi,25/03/2026 19:57,AbuIdrees,twitter_data_full_ALL3.csv,matched,25/03/2026 19:57
f6laoedxf,"""#MarkazAIM_TheFinalFix_Pledge

Choose your amount:

 1/day

 2/day

 5/day",Salafi taklidi,19/03/2026 19:15,AbuIdrees,twitter_data_full_ALL3.csv,matched,19/03/2026 19:15
w8jtfpfyk,"Secure Your Reward Tonight | Donate Now | The Final Hours of Ramadan 

 URGENT APPEAL  Markaz us-Sunnah, London

We only have a few hours of Ramadan left  one final opportunity to support your Markaz and earn ongoing sadaqah jariyah, biithnillah.

Raised: 400,000
Remaining: 600,000

Dont let these blessed moments pass without securing your reward. @AbuKhadeejahSP

 Donate Now:
GoFundMe: 

Website: 

 500 Sunleigh Road, Wembley, London, HA0 4NF",Salafi taklidi,,,,unmatched,
pdeg0owen,"""In these blessed final hours of #Ramadan, please donate generously to support Aston #Masjid.

 Raised so far this Ramadan: 35,814
 Target: 60,000

JazakallahuKhairun your generosity is greatly appreciated.

 Donate: 

Paypal:",Salafi taklidi,19/03/2026 19:11,AbuIdrees,twitter_data_full_ALL3.csv,matched,19/03/2026 19:11
ltqs2i8nx,""" [Playlist New Track] Raman Reminders 1447 | 2026.

 Ahlul-adith and the 73 Sects - By Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP",Salafi taklidi,19/03/2026 19:09,AbuIdrees,twitter_data_full_ALL3.csv,matched,19/03/2026 19:09
y0xmqbjzi,"""We have  been praying and teaching at the Masjid as-Salafi in Birmingham for the last 25 years  with literally thousands of visitors each week. What a blessing from Allah! We thank Him and praise Him for His constant bounties upon us.",Salafi taklidi,04/04/2026 08:25,Aboo_Tasneem,python/FullData_round4/full_data_Taklid_ALL.csv,matched,04/04/2026 08:25
y0xmqbjzi,"""We have  been praying and teaching at the Masjid as-Salafi in Birmingham for the last 25 years  with literally thousands of visitors each week. What a blessing from Allah! We thank Him and praise Him for His constant bounties upon us.",Salafi taklidi,19/03/2026 19:06,AbuIdrees,twitter_data_full_ALL3.csv,matched,19/03/2026 19:06
