Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
42qfh2n3q,"Desi Ikhwanis are arguably the most pathetic people in this region. While they present themselves as devoutly Islamic, they simultaneously support tyrants who openly oppress Muslims. They do this merely because it serves their agenda and ensures the survival of their...",Salafi jihadi,ענה-יה אך;אילון כהן,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,,,,,,,Skip,"יש כאן טענה נגד האחים המוסלמים הנוכחים בדרום הודו ופקיסטן שזה קבוצה שג'יהדים ותקלידים לא אוהבים וגם זה לא נראה קבוצה שמסוכנת לצאת נגד ברשתות, לכן מטלבטת מה הזרם של הכותב",,,,
uugq7nh3t,"1) Be consistent, make a tweet calling out your madkhali fruity, vile behaviour on a refuting cowarij live - and call out Shamsi for being their teacher. 
2) Explain why your ustadh Shamsi affirms Islam for grave worshipper Asrar Rashid. 

Im waiting.",Salafi jihadi,צבי גופרי;אילון כהן,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,,,,,,,,,,,,Salafi jihadi,ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ביקורת על סלאפים תקלידיים,,
8622ba448,Turn your comments on you lil madkhali scared chicken  let me expose you and your teacher shamsi,Salafi jihadi,אריאל כהן;הודיה עופרי,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,
0pgc90icu,"""""@unveilingbaatil @ameeniooo Buddy youre the same guy that was too afraid to rise on the panel after we asked you to rise but you stayed in the comments like a good little boy sticking to your script.""
""
--------------

Want to explain why your ustad Shamsi, affirms Islam for Quburi and caller to shirk Asrar Rashid ? Or are you going to remain silent as you did on the TikTok live",Salafi jihadi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Salafi jihadi,ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ביקורת על סלאפים תקלידיים,,,,,,,,,Salafi taklidi,,,
kmetuzwhy,"This pipeline of LGBTQ+ madkhalis needs to be studied. 

Your fellow  madkhali (Razi) was on the same live panel TODAY as YOUR friend @Hamaza000_ 

So you lied, and the Madkhalis still carry on fantasising about homosexual acts publicly 

Why did you lie for ? @ameeniooo",Salafi jihadi,הודיה עופרי;צבי גופרי,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,
zvnkl4zcn,"Isnt this you ? @ameeniooo - With your logic, surely we can to attribute the madkhali debaters on TikTok to your teacher Shamsi. (These Shamsi watchers are only staying consistent to their principles right ?)",Salafi jihadi,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,
bqycfa2r9,"""G*za has exposed the hypocrites 

- Shaykh Nabeel al-Awadi (May Allah protect him &amp; ease his affairs)",Irrelevant,הילי חכמי;צבי גופרי,,,,,,,,,,,,,,,,,Irrelevant,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב; ח. אחר,,
shyi3wcfm,"""Shaykh Nabeel al-Awadi (May Allah preserve him) speaks about the modern day Murji'ah &amp; gives some real life examples of their misguidance.",Salafi taklidi,זיו חסון;הודיה עופרי,,,,,,,,,,,,,,,Salafi taklidi,,,,Salafi taklidi,,,,,,,
2yluy4dq8,"""We sends our condolences and prayers to the family of Ashfaq Ahmad. A truly one of a kind individual, who worked tirelessly for justice, particularly for his son, Babar. 

This seemingly unassuming man who sought no position of authority or recognition, but simply justice for his son, put himself out there and shook the entire country and the Muslim community.

May Allah elevate his rank for all the work he did in his life, and reunite him with his recently deceased wife in the highest stations of Jannah. May he grant his family ease and strength during this period of loss. 

We encourage members of the community to keep them in your duaas, and attend the janazah when announced. 

The family will be receiving male visitors for condolences from 7pm to 9.30pm today, Wednesday 15 April, Thursday 16 April and Friday 17 April downstairs in Gatton Road Mosque, Gatton Road, London SW17 0EX.""",Irrelevant,ענה-יה אך;בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,Salafi taklidi,,,,,
2xc78w1eb,""" | Filistin'in El Halil blgesinde uluslararas gazetecilerin ektii bir kare:",Irrelevant,צבי גופרי;בנימין ווליך,,,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,
h18ara8eh,They resemble the behaviour of the Khawarij (a label they loosely throw at others) but instead of Takfir they use Tabdi &amp; warning. We ask Allah to rid the Ummah of their evil &amp; Baatil.,Salafi taklidi,זיו חסון;בנימין ווליך,,,,,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,
5juv858zd,"Ruling on salah behind a Madkhali

lol",Salafi jihadi,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,
t3ccjyi6m,"""Muhammad shamsuddin and the predator Dimashqiyah are two of the most vulgar people to call themselves Salafi. 

Even Shaykh Abdullah al Obaid who was Shams teacher isnt spared by the latter or his fans. 

They have no share in the tradition of ilm throughout our Asanid""",Salafi taklidi,אילון כהן;זיו חסון,,,,,,,,,Salafi taklidi,,,,,,,,,,Salafi taklidi,,,,,,,
l5rk2utt9,"""New principle from the Neo Takfiris, whoever doesnt tabdee the mubtadi is himself a mubtadi. 

Theres a reason nobody takes this sect seriously.""",Salafi taklidi,אריאל כהן;ענה-יה אך,,,,,,,,,,,Salafi taklidi,,,,,,,,,,Salafi taklidi,,,,,
wf7rdity9,"""No, hes not Salafi

Abu Kahdeejah doing AK things lol",Salafi jihadi,בנימין ווליך;צבי גופרי,,,,,,,,,,,,,Salafi jihadi,ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ביקורת על סלאפים תקלידיים,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,
pmzfd5qrg,"""Ben Mermarli, lawyer of Marwan Barghouti, writes:

On April 12, 2026, I visited Marwan Barghouti in my capacity as his lawyer.

What I confirmed during this visit is deeply alarming. In recent weeks, Marwan Barghouti has been subjected to three violent assaults. On April 8, in Ganot Prison, he was severely beaten and left bleeding for more than two hours. He requested medical care, but his request was denied. On March 25, he was assaulted while being transferred from Megiddo to Ganot. And on March 24, in Megiddo Prison, guards entered his cell accompanied by a dog, forced him to lie on the ground, and the dog attacked him repeatedly.

These are not isolated incidents, but rather a clear pattern of escalating violations: violence, medical neglect, and treatment that places him in serious danger.

He had a lot to say. Above all, he wanted to know more about his family and the Palestinian people, and about what is happening on both the Palestinian and Israeli sides. I tried to update him on everything I knew.

But even that conversation took place under absurd conditions: the phones were not working, so we had to shout through the glass just to hear each other.

I sat there for five hours without food or water, trying to make sure that this visit was meaningful.

This is what a legal visit looks like today: deprivation of basic rights, obstruction of communication, and disregard for even the most basic human and professional standards.

And yet, despite all of this, his mind remained sharp, focused, and fully engaged with everything happening beyond the prison walls.""",Irrelevant,הילי חכמי;אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,,,
5dfvpz251,"""""Salafiyyah is the solution""
""
--------------

Salafiyyah and its bowing down to the Saudi government, the same government that imprisons and tortures the true followers of the salaf.",Salafi jihadi,צבי גופרי;הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,,,,,Irrelevant,,,
x4134ghx9,"""In the Shafi'i madhab - it is mustahab to wipe the face after dua, but this does not apply for dua al-Qunut and one should not wipe the face after it.

A weak Hadith can be used to establish general adaab (mannerisms) but actions in salaat require stronger evidences.""",Irrelevant,אריאל כהן;ענה-יה אך,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,
ld1x69msu,"""Zahid al-Kawthari mentions in his response to al-Juwayni that they (al-Ghazali, al-Razi and al-Juwayni) did not intend to lie, but they:

 Fell into errors due to ignorance of hadith, history, and related sciences

 Relied on speculative reasoning alone

*He escalates by saying this leads to:

 fabricated reports being assumed true

 and ultimately a fall into ignorance and confusion.""",Irrelevant,הודיה עופרי;אילון כהן,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,,,,,
xoiezui0o,"""When a person online says the UAE is waging war on Islam they get refuted, but when one of Salafi Publications' own scholars says the same thing, they dont even mention it &amp; they continue quoting him. One rule for me &amp; another for thee.

    """,Irrelevant,הילי חכמי;אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,,,
47ddt217y,""" The bid'ah of the Murji'ah is more harmful than that of the Khawarij. 

The scholars of Ahl al-Sunnah warned strongly about the bid'ah of Irja, to the extent that many of the Salaf considered it more dangerous than the innovation of the Khawarij.

Why?

 The Khawarij reach a limit in misguidance, but the Murji'ah have no boundary; they gradually strip the religion away, piece by piece.

 The Murji'ah open the door to zandaqah (heresy) and disbelief, by emptying iman of action.

 They corrupt the understanding of the religion while appearing outwardly agreeable, even aligning with rulers and worldly interests.

 They widen the door to false interpretations, distorting the texts without restraint.

 They give false security to sinners, claiming salvation despite wrongdoing, resembling the Jews who said:

  ""The Fire will not touch us except for a number of days."" (al-Baqarah: 80)

Because of this, many of the Salaf (such as al-Nakha'i) said:

""Fitnat al-Murji'ah is more feared upon this Ummah than that of the Azariqah (extreme Khawarij).""

And others said:

""The Khawarij are more excusable to me than the Murji'ah.""

The reality is that both groups are harmful, but:

 The Khawarij corrupt through extremism and rebellion.
 The Murjiah corrupt the very foundation of iman itself.

And corruption of the foundation is more severe.

 al-Khorasaniya - Shaykh 'Abd al-Aziz al-Turayfi""",Salafi taklidi,זיו חסון;בנימין ווליך,,,,,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,
jxvbwjb0z,"""Spubs Shaykh Nizar bin Hashim al-Abbas has a whole audio about current affairs including A warning against the Emirati state.

Why isnt Nizar an Ikhwani Qutbi Khariji Sururi Takfiri for this? He was making Du'a for the Emirates back in 2016, what changed?",Salafi jihadi,ענה-יה אך;הודיה עופרי,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,Skip,מזהה כאן קללה שנראת תקלידית יותר מג'יהדית אלא למה שתקלידי יכריז ככה על צביעות של מישהו בטייטר האם יש לו אינטרס אז לא יודעת מה לשים,,,,
xp7q3f293,"""We call on Kuwaiti authorities to release Kuwaiti-American journalist Ahmed Shihab-Eldin, detained under new security and fake news laws. Journalism is not a crime. #freeahmed #FreeAhmedEldin #journalismisnotacrime",Irrelevant,אילון כהן;זיו חסון,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,,,
f7nkt2aiw,"""10 months after an israeli bullet injury that caused paralysis &amp; speech loss, Raed Muraidi finally left for treatment abroad | via @Timesofgaza",Irrelevant,אריאל כהן;ענה-יה אך,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,
