Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
tk4vhqgbl,"""The misconception of excuse of ignorance in major shirk did not arise before the time of Ibn Taymiyyah. Those who argue for excusing ignorance in acts of shirk mostly cite his statements as their earliest basis.

It first surfaced during the era of Shaykh Muhammad ibn Abd al-Wahhab ( ) in two forms:
1.From clear deviants, whom the Shaykh refuted in Mufd al-Mustafd.
2.From some sincere but confused individuals, including certain students in Diriyyah and al-Ahsa. The doubt subsided after.

It later re-emerged in the next generation during the time of Abd al-Rahman ibn Hasan, adopted by Dawud ibn Jirjis and Uthman ibn Mansur. Shaykh Abd al-Rahman countered it, supported by his son Abd al-Latif and Shaykh Aba Butayn through well-known writings.

In the third generation, it reappeared once more and was refuted by Shaykh Ishaq ibn Abd al-Rahman and Shaykh Ibn Sahman via fatawa and writings, with support from Shaykh Abd al-Latifs sons, Abdullah and Ibrahim.

(  Excerpt from           )""","Salafi taklidi","אריאל כהן;צבי גופרי","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים","",""
3j6macu0i,"""""Shaykh Abdullah Ibn Jibrn   

Long after his death, Shaykh Slih al-Fawzn (the current Muft) wrote a beautiful biographical tribute to Sheikh Abdullah bin Jibrn

He writes: He (Ibn Jibrn) was steadfast upon the methodology of the Pious Predecessors (Salaf as-Salih) in knowledge, action, and following their example, until his time came and the Muslims lost him and wept for him

P.s. Always remember the was a group who never wept for him, but actually celebrated when he was gone because they thought he was Ikhwani. Far away they are from Shaykh Fawzn who they claim to follow.""
""
--------------

The one who im meant to entrust my affairs to, is conveniently unaware of the Shaykhs true haal","Salafi taklidi","בנימין ווליך;אורי כהן","","","","","","","Skip","יש כאן אזכור של שתי שייחים פרו ממסדיים וביקורת עליהם {ממה שנראה לכאורה כשיח פנים סלפי}, אבל אני לא בטוח כמה רחוק אני צריך לחשבן, מה גם שיכול להיות שהמצייץ הוא איש אחים מוסלמים וזה לא רלוונטי","","","","","Salafi jihadi","ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה","","","","","","","","","","","",""
x5zudbl30,"Shaykh Abu Al al-asan said,

Dont be surprised by the actions, behavior or stances of the Madkhilahfor they are vile traitors.

If a person becomes slave to the ruler, then expect from him every evil action.

A Madkhal feels no shame to act as a pimp for his authority.","Salafi jihadi","הודיה עופרי;אילון כהן","","","","","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים","","","","","Salafi jihadi","ביקורת על סלאפים תקלידיים","","","","","","","","","",""
miq5smx1j,"The religion that Fir'awn feared

- Shaykh Saadiq bin Abdillah al-Haashimi","Salafi jihadi","הילי חכמי;אריאל כהן","","","","","","","","","","","Salafi jihadi","ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות","","","","","Salafi taklidi","","","","","","","","",""
o62ogv1qw,"""Hamas is not going to give victory to Islam,

Those who will are the ones upon Quran and Sunnah.

Hamas are Hizbis with them is the Ikhwani and the Rafidhi

If they had any victory then thereafter they would start killing one another

- Allamah Muqbil ibn Hadi al-Wadi'i","Salafi taklidi","זיו חסון;בנימין ווליך","","","","","","","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","","","","","",""
a13dk0hhu,"The Salaf saw the school of the Murji'ah to be the most dangerous, because it is an entrance for falsehood. The Murji'ah of old opened the door for the Jahmiyyah, and the modern day Murji'ah have opened the door for Liberalism.","Salafi taklidi","ענה-יה אך;הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","","","",""
kuw6liltz,"""Dinner | Night 2 | Hashimi Hotel [14] @taqwatravels","Irrelevant","צבי גופרי;הילי חכמי","","","","","","","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","",""
hpyk5smpo,""" Starbucks, halk boykotu nedeniyle Medine-i Mnevvere'deki ikinci ubesini de kapatyor.","Irrelevant","אורי כהן;זיו חסון","","","","","","","Irrelevant","","","","","","","","","","","","Irrelevant","","","","","","",""
r308u49xh,"""""If anyone wants to know the positions of Ibn Taymiyya read 

         |     ""
""
--------------

Ibn Taymiyyah gave Udhr in all matters including grave worship 

He states a specific persons iman cannot be taken without yaqeen. 

He states that the impediments are required to be removed 

I think both camps can agree with these facts.","Salafi taklidi","אילון כהן;ענה-יה אך","","","","","","","","","Salafi taklidi","","","","","","","","","","","","Salafi taklidi","","","","",""
9q35xi450,"""      

This Hadith Qudsi is a severe warning against those who transgress and wage war against the Awliy of Allah. Its referring to a normal Wali, imagine the fate of those who wage war against the Messenger? 

The previous Zindq accused the Messenger of being a Mushrik before Rislah  , and he committed suicide a couple of weeks after. This Zindq now has committed compounded Riddah, some short months after his same vile accusation. 

Let this be a warning for these rabid Zanadiqa, to withhold their tongue and repent for their heresy.""","Irrelevant","אריאל כהן;צבי גופרי","","","","","","","","","","","Salafi jihadi","ד. תמיכה בתכפיר קולקטיבי","","","","","","","","","","","Irrelevant","","",""
oestbomou,"""Verily, we are free from you and whatever you worship besides Allh: we have rejected you, and there has started between us and you hostility and hatred for ever until you believe in Allh Alone"" 

Quran 60:04","Irrelevant","בנימין ווליך;אורי כהן","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","","","","","",""
54trf3w5x,"""@Alminhaji @hashimiyy_ youre going to have to explain to your shaykh that hes missed the point. 

And tell him to have the courtesy of actually quoting me.

Otherwise it looks like an insincere hit and run.""","Irrelevant","הודיה עופרי;אילון כהן","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","","","","","",""
1z7net7qp,"""Who was ash-Shaykh, al-Allmah, Ubayd al-Jbir?

He is the Shaykh and Allmah, Ubayd bin Abd Allh bin Sulaymn al-Jbir al-Hamadn, and Ban Jbir is among the tribes of arb of the ijz.
He was born in the town of al-Faqr in al-Far valley in the region of Madnah in 1357 AH (1938). At the age of eight, he moved with his father to Mahd al-Dhahab, where he acquired the first stages of his education. His father moved there in order to work. He remained in education at this location for eight years. After that, he returned to al-Far valley. Then in 1376 AH (1956) he settled in Madnah and, due to family circumstances, was unable to study for a period of time.

Then in the year 1381 AH (1961), he resumed his studies, starting with Dr al-adth al-Madaniyyah. Then he joined al-Mahad al-Ilm and stayed there for five years. He got married before joining the Faculty of Sharah in the Islamic University of Madnah in 1388 AH (1968). He graduated four years later in 1392 AH (1972), excelling in his grade.
From his teachers through the course of his studies include: Shaykh Sayf al-Ramn bin Amad, Shaykh Ammr bin Abd Allh, Shaykh Abd al-Ramn bin Abd Allh al-Ajln, Shaykh umayd al-zim, Shaykh ammd al-Anr and Shaykh Abd al-Musin al-Abbad.

After that, he was an imm in Masjid al-Sabt in Madnah between 1387-1392 AH. Then he was a teacher at Umar bin Abd al-Aziz Intermediate School in Jeddah from 1392 AH to 1396 AH. After that, the Shaykh worked as a caller for Markaz al-Dawah wal-Irshd, assisting the director of the centre, Shaykh Abd al-Azz bin Bz, in his presence and acting on his behalf in his absence from the end of 1396 AH to 1404 AH (1976-1983).
Then he was a teacher at the Islmic University between the end of 1407 AH to 1414 AH. During his presence there, he also attained a Masters in the subject of tafsr. After a few years serving at the Community Service Centre affiliated with the Islmic University, the Shaykh then retired in 1417 AH (1996).

After this the Shaykh continued his lectures and lessons, with students from the Islmic University frequenting his home and benefiting from his knowledge, advice and wisdom. During this period, the Shaykh also aided the Salafi dawah tremendously, particularly in the West by way of fatherly advice, clarifications, admonitions and refutations of the people of falsehood and their false innovated principles. The Shaykh had a very strong relationship with the students of knowledge from Maktabah Salafiyyah, Birmingham. The Shaykh has many beneficial works in the field of aqdah, manhaj, and fiqh. Shaykh Rab bin Hd (may Allh have mercy on him) said of the Shaykh: Shaykh Ubayd is from the esteemed scholars of the Salafs, and he is known for piety, abstinence and speaking with truth.

Shaykh Ubayd was also praised and commended by other Major Scholars such as Shaykh Amad al-Najm and Shaykh Zayd al-Madkhal (may Allh have mercy on them).
The Shaykh (may Allh have mercy on him) passed away at the age of 84 on 28 Rab al-Thn 1444 AH, corresponding to 22 November 2022. May Allh shower him with mercy and reward him greatly for his service to Islm, the Muslims and the Salaf dawah.

Some of this great scholars works:","Salafi taklidi","הילי חכמי;אריאל כהן","","","","","","","","","","","Salafi taklidi","","","","","","Salafi taklidi","","","","","","","","",""
n87351jay,""" 

Asalamualaikum wa rahmatullahi wa barakaatuhu 

We hope and pray you are in the best of eemaan. The masjid has some great news to share, and we pray this assists in us pushing on and spreading the dawa more throughout Manchester. 

We are in the process of finalising a lease on a brand-new bookshop and dawa centre. Its not been easy to find something but we have tried to find the best place possible to accommodate both enough books, free literature as well as allowing small sittings and potentially lessons in the future by taken adjacent buildings.

We will announce the location in due course due to the sensitive nature of negotiations. However as we are at the stage of agreeing terms we thought to bring this to your attention so that you may contribute to such a blessed dawa centric activity. 

Sahl bin Sa'd (May Allah be pleased with him) reported: The Prophet () said to 'Ali (May Allah be pleased with him), ""By Allah, if a single person is guided by Allah through you, it will be better for you than a whole lot of red camels."" Recorded in Al-Bukhari and Muslim (Riyad as-Salihin 1379).

In order to set up the bookshop we estimate that it will cost us approximately 42,000. This includes the legal fees, deposit on the building, the full refurbishment costs (electrical, plumbing, lighting, flooring, ceiling) furniture fixings, signage (external and internal) and then most important of all the books to stock and dawa material; as well as further stock to sell in order to raise funds to sustain the centre.

Please note our goal is only to make enough money so that it can carry out its main purpose, which is to call to Islam. Alongside the weekly city centre dawa stall we have, this will hopefully form a good central hub for people who are maybe new to Islam or want more information.
 
So we ask that you donate generously if you are able, to this noble cause of spreading Islam and teaching it to people - and rectifying the basics of the religion and assisting Muslims all over Manchester to return to the sunnah.

 :
MANCHESTER BOOKSTORE LTD
Account number: 21981312
Sort code: 04-06-05

 :


:
Manchesterbookstore@outlook.com

  -","Irrelevant","זיו חסון;בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","Irrelevant","","","","","","",""
