text,id
"There is no denying that there is a huge online presence of Emiratis who hate the authentic Islam and fellow Muslims, all because they want to please Islamophobes , , and push for a liberal form of Islam",
"""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months.

Likewise all of his content on the AMAU course website will remain.

But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards.""",
"""Incorporate a minimum 20-40 minute walk into your daily routine, not only for its tremendous health benefits but also because it allows you to do your daily adhkar,seek istighfar, and much more at the same time.This way, you can simultaneously exercise both the heart and the body",
""" Apostate Taliban movement sends condolences on Ali Khameni and refers to it as a Shaheed (Martyr) which is second highest rank after Prophethood

 May Allah curse this Taliban regime and every one Zindiq who allied with it patching up every act of Kufr for them",
"""A message to the Quranists.",
"""On the very same day British political &amp; media class went after police for banning Maccabi Tel Aviv hooligans from running riot in the UK

Maccabi Tel Aviv hooligans ran riot in Israel, chanting Death to Arabs attacking Arab-owned car wash &amp; workers",32.0
"""There are more than 30,000 kidnapped girls in a single location in Syria.

Many of them have been kidnapped so long that they became ""women.""

It's called Hol camp.

Why doesn't the Syrian government surround that camp and try to free them?""",
Those Who Associate Partners With Allah |ClickDEEN360  via @YouTube,
"""Some people on social media: 

Pass Fatawa about global events like senior scholars. 

Discuss military matters like generals.

Issue directives like rulers. 

Amazingly they fall into none of these categories. 

The semi qualified (or unqualified) are responsible for the chaos.""",
"""This is one of the Shaykhs books that was partially translated into English. 

A very beneficial treatise about the Angels.",
"""It is Ramadan, and this vile deceiver will not stop lying and misleading others during this blessed month",
""" Sisters Afternoon Tea!   

An exclusive event for our Sisters upon Sunnah 

Join us for a unique and exclusive gathering with a tele-link to Shaykh Uways At-Taweel @uwaysT (Hafidhahullah)

 Saturday 8th February 2025
 2:00pm to 4:00pm
 Unit 5, Blenheim Business Centre, Mitcham CR4 2JX

A special occasion for sisters to connect & meet each other for the sake of Allah. (in-sh-Allh)

Dont miss out!

#SistersEvent #IslamicGathering #London #Salafi""",
"""There is no denying that there is a huge online presence of Emiratis who hate the authentic Islam and fellow Muslims, all because they want to please Islamophobes , , and push for a liberal form of Islam""",
"""@AbuAsimHanbali Lol... The Sururis in Saudi Arabia were the most aggressive in declaring takfir against Americas allies and the most vocal in opposing the American coalition during the Gulf War and the Afghanistan War...""",
"""17 | #Ramadan1447 | EXPECT GOOD FROM ALLAH| Shaykh Musa Jibril (  )
PDF: 
SRT:",
"""@Sajwani @mariam_almaz11 @DillyHussain88 @DubaiPoliceHQ @TRobinsonNewEra If only your gheerah for the prophet  was as strong as your gheerah for the UAE""",7.0
""" [Playlist New Tracks] Raman Reminders 1447 | 2026.

- Ahlul-adth: Desire for Study and Truth - Sh Abu Khadeejah Abdul Wid.
- All of Mankind are at Loss, Except - Sh Abu Fuayl Abdur Raqb.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP",
"""On this blessed night, please pray for Allah to free @BilalKareem from Ahmad al Sharaas prison in Syria.",
"""     

The Mufti of the Kingdom of Saudi Arabia ash-Shaykh Abdul-Aziz bin Abdullah Aal-Shaykh passed away

He did Arafat Khutbah for 34 years consecutively from 1982 to 2015

May Allah have mercy upon him and enter him into the highest of Jannah",
""" [Playlist New Track] Raman Reminders 1447 | 2026.

 Ahlul-adth Dont Fear the Blame of the Blamers - Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP",
"""03 | #Ramadan1447 | THE CONDITIONS OF LA ILAHA ILLA ALLAH p.2 | Shaykh Musa Jibril (  )
PDF:
SRT:",
"The cousin of J33ts 
Threatening rape and then crying when their heads are removed from their shoulders and ppl play football with it 
This is the degeneracy that is fighting Islam and threatening Muslim Afghan women and at the same time claiming Islam
Dont cry later",
""" [Playlist New Track] Raman Reminders 1447 | 2026.

Ahlul-adth was the Madhhab of Early Conquerers - Sh Abu Khadeejah Abdul Wid.

 @MasjidSalafi | @AstonMasjid | @AbuKhadeejahSP",
