tweet_id,text,model_text,label,source_file,normalized_text
narzgw6x2,"""""tell me something more disgusting than this 
""
--------------

This one went again under my comments a few weeks back and was spewing this shit, supporting communist kuffar r@ping and torturing women

And none of her friends will call her out. MT women are the biggest munafiqeen","""""tell me something more disgusting than this "" -------------- This one went again under my comments a few weeks back and was spewing this shit, supporting communist kuffar r@ping and torturing women And none of her friends will call her out. MT women are the biggest munafiqeen",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""""tell me something more disgusting than this "" -------------- This one went again under my comments a few weeks back and was spewing this shit, supporting communist kuffar r@ping and torturing women And none of her friends will call her out. MT women are the biggest munafiqeen"
2ohhqed73,My patron saint is saint hamudi,My patron saint is saint hamudi,Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,My patron saint is saint hamudi
0dhkwfgtv,"""Ibn Taymiyyah   said;

Non-Mahrams can't be trusted even if they were the most fearing of Allah.

For indeed, hearts change rapidly and the Shaytan is on the lookout, verily the Prophet  said;

A man is not alone with a woman except that the third of them is the Shaytan""","""Ibn Taymiyyah said; Non-Mahrams can't be trusted even if they were the most fearing of Allah. For indeed, hearts change rapidly and the Shaytan is on the lookout, verily the Prophet said; A man is not alone with a woman except that the third of them is the Shaytan""",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""Ibn Taymiyyah said; Non-Mahrams can't be trusted even if they were the most fearing of Allah. For indeed, hearts change rapidly and the Shaytan is on the lookout, verily the Prophet said; A man is not alone with a woman except that the third of them is the Shaytan"""
8ydi4e32t,"""Increase sending salawat upon the Prophet 

Shaykh Sulayman al-Alwan said:

Abundant Salawat upon the Prophet  are a sign of love for him. And the more the heart increases in love for the Prophet , the more it strives to embody his character and follow his actions.","""Increase sending salawat upon the Prophet Shaykh Sulayman al-Alwan said: Abundant Salawat upon the Prophet are a sign of love for him. And the more the heart increases in love for the Prophet , the more it strives to embody his character and follow his actions.",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""Increase sending salawat upon the Prophet Shaykh Sulayman al-Alwan said: Abundant Salawat upon the Prophet are a sign of love for him. And the more the heart increases in love for the Prophet , the more it strives to embody his character and follow his actions."
n12vre5ok,"The Rfidah of our time  are Kuffar Bil-Umm 

Anyone who disagrees with this , being aware of their kufriyat and shirk , is a foolish zindq with an ikhwani mindset 

                            ""         

Anas Bin Mlik RadiAllahu Anhu reported that Nabi  

said: The Dajjal would be followed by seventy thousand Jews of ( )Isfahan wearing Persian shawls. 

I wonder what Jews are in asbahn","The Rfidah of our time are Kuffar Bil-Umm Anyone who disagrees with this , being aware of their kufriyat and shirk , is a foolish zindq with an ikhwani mindset "" Anas Bin Mlik RadiAllahu Anhu reported that Nabi said: The Dajjal would be followed by seventy thousand Jews of ( )Isfahan wearing Persian shawls. I wonder what Jews are in asbahn",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"The Rfidah of our time are Kuffar Bil-Umm Anyone who disagrees with this , being aware of their kufriyat and shirk , is a foolish zindq with an ikhwani mindset "" Anas Bin Mlik RadiAllahu Anhu reported that Nabi said: The Dajjal would be followed by seventy thousand Jews of ( )Isfahan wearing Persian shawls. I wonder what Jews are in asbahn"
puw07rzx9,"""10 | #Ramadan1447 | RIGHTEOUS CONDUCT | Shaykh Musa Jibril (  )
PDF: 
SRT:,","""10 | #Ramadan1447 | RIGHTEOUS CONDUCT | Shaykh Musa Jibril ( ) PDF: SRT:,",Salafi jihadi,python/tweetsFromSite/tweets_from_the_site1.csv,"""10 | #Ramadan1447 | RIGHTEOUS CONDUCT | Shaykh Musa Jibril ( ) PDF: SRT:,"
akujbnj9d,Donkeys of the rulers,Donkeys of the rulers,Irrelevant,python/tweetsFromSite/tests_from_site4.csv,Donkeys of the rulers
hqb88vyiv,Youre welcome lads,Youre welcome lads,Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,Youre welcome lads
gj727823k,"#islamicreminder  #quran  #health  #quranichealing  via @YouTube,","#islamicreminder #quran #health #quranichealing via @USER,",Irrelevant,python/tweetsFromSite/tweets_from_the_site1.csv,"#islamicreminder #quran #health #quranichealing via @YouTube,"
fhg2emkz8,"""Being a drunkard and fornicator, and a prostitute is less severe than being a madkhali""","""Being a drunkard and fornicator, and a prostitute is less severe than being a madkhali""",Salafi jihadi,python/tweetsFromSite/tests_from_site4.csv,"""Being a drunkard and fornicator, and a prostitute is less severe than being a madkhali"""
q6ke7baf2,"""Some of the rulers think that giving up part of their religion to please the Kuffar will stop their pressure. Every time they take a step down, they push them down another. Steadfastness is one thing &amp; pressure is another. For their goal is Until you follow their religion.","""Some of the rulers think that giving up part of their religion to please the Kuffar will stop their pressure. Every time they take a step down, they push them down another. Steadfastness is one thing &amp; pressure is another. For their goal is Until you follow their religion.",Salafi jihadi,python/tweetsFromSite/tweets_from_site4.csv,"""Some of the rulers think that giving up part of their religion to please the Kuffar will stop their pressure. Every time they take a step down, they push them down another. Steadfastness is one thing &amp; pressure is another. For their goal is Until you follow their religion."
92xsg0wik,"""Ruhayli says some of the later scholars permitted Mawlid, but says that this differing is not valid. When he spoke about National day, he says the scholars have differed on this issue &amp; even gave a talk which was part of national day celebrations. Salafiyyah of nationalism.","""Ruhayli says some of the later scholars permitted Mawlid, but says that this differing is not valid. When he spoke about National day, he says the scholars have differed on this issue &amp; even gave a talk which was part of national day celebrations. Salafiyyah of nationalism.",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""Ruhayli says some of the later scholars permitted Mawlid, but says that this differing is not valid. When he spoke about National day, he says the scholars have differed on this issue &amp; even gave a talk which was part of national day celebrations. Salafiyyah of nationalism."
znhjg6ihc,"""The noble Shaikh Abu Hafsah Kashiff Khan @AbuHafsahKK offers a short heartfelt encouragement for people in the last days of Ramadan  and to help complete the Masjid in Islamabad and to donate for the poor and needy. Listen and share. Brakallhu-feekum. 

Donate:  and","""The noble Shaikh Abu Hafsah Kashiff Khan @USER offers a short heartfelt encouragement for people in the last days of Ramadan and to help complete the Masjid in Islamabad and to donate for the poor and needy. Listen and share. Brakallhu-feekum. Donate: and",Salafi taklidi,python/tweetsFromSite/tweets_from_the_site3.csv,"""The noble Shaikh Abu Hafsah Kashiff Khan @AbuHafsahKK offers a short heartfelt encouragement for people in the last days of Ramadan and to help complete the Masjid in Islamabad and to donate for the poor and needy. Listen and share. Brakallhu-feekum. Donate: and"
my71cf2ye,"""@ECiocu Din cte tiu, au rmas 14% nc active qanat-urile  de mare adncime de 80 km ( e un sistem important pentru zona Yazd / kerman ).n Teheran 90% din cele 220 au fost secate . Deci,  dac va intereseaz o vizit dup eliberare, zona Yazd / kerman este destinaia.""","""@USER Din cte tiu, au rmas 14% nc active qanat-urile de mare adncime de 80 km ( e un sistem important pentru zona Yazd / kerman ).n Teheran 90% din cele 220 au fost secate . Deci, dac va intereseaz o vizit dup eliberare, zona Yazd / kerman este destinaia.""",Irrelevant,python/tweetsFromSite/tweets_from_site4.csv,"""@ECiocu Din cte tiu, au rmas 14% nc active qanat-urile de mare adncime de 80 km ( e un sistem important pentru zona Yazd / kerman ).n Teheran 90% din cele 220 au fost secate . Deci, dac va intereseaz o vizit dup eliberare, zona Yazd / kerman este destinaia."""
uuv06rm6n,"In a Al-Bukhr, from Ab Ubayd, the freed slave of Ibn Azhar, who said: I witnessed the two Eids with Uthmn ibn Affn on a Friday. He performed the prayer before delivering the sermon, then said: O people, today two Eids have coincided for you. Whoever among the residents of the outskirts (Al-awl) wishes to wait for the Jumu'ah, let him do so; whoever wishes to return home, I give him permission.

Based on these authentic prophetic traditions and reliable reports from the pious predecessors, the majority of scholars have concluded the following:

First: Whoever attends the Eid prayer is granted a concession from attending the Jumu'ah prayer. He may instead pray the Dhuhr prayer at its time. However, if he chooses to attend the Jumuah prayer with the congregation, that is more virtuous and better.

Second: Whoever did not attend the Eid prayer is not included in the concession. Therefore, the obligation of Jumuah remains upon him, and he must go to the masjid for the Jumuah prayer. If the minimum number required to establish Jumu'ah is not found, he performs Dhuhr instead.

Third: The Imm of the masjid is obliged to hold the Jumuah prayer that day, so that those who wish to attend it or those who did not attend the Eid prayer may do so. This is the explicit statement of the Prophet : Indeed, we are going to establish Jumuah prayer.

Fourth: Whoever attended the Eid prayer and avails himself of the concession not to attend Jumuah must pray Dhuhr. The Dhuhr prayer does not fall away under any circumstance, because what is lifted is the obligation of Jumuahnot of Dhuhr. Those upon whom Jumuah is not obligatorysuch as the sick, the traveller, women, and childrenare unanimously required by the scholars to perform Dhuhr.

Fifth: The opinion that whoever attends the Eid prayer is exempt from both the Jumuah and the Dhuhr prayers for that day is a weak opinion, though attributed to some Companions such as Ibn Az-Zubayr and Ibn Abbs (may Allh be pleased with them). This conclusion may be explained in several ways:

First, perhaps those who held this view were unaware of the adths that explicitly grant a concession from attending Jumuah, but affirm the obligation of Dhuhr for those who do not attend Jumuah.

Second, Ibn Az-Zubayr may have combined the Eid and Jumuah prayers at the time of the early Jumuah (before the sun reached its zenith). This is supported by a narration from Jbir ibn Abdullh (may Allh be pleased with him): We used to perform the prayer with the Messenger of Allh , then return and let our camels rest. This was reported by Muslim. Also, Sahl (may Allh be pleased with him) said: We would neither nap nor eat lunch until after Jumuah. This is the position of Imm Amad and Isq ibn Rhawayh (may Allh have mercy on them).

Additional evidence indicating that Ibn Az-Zubayr did this includes narrations such as: A ibn Ab Rab said: Ibn Az-Zubayr led us in the Eid prayer on a Friday early in the morning. We then went for Jumuah, but he did not come out to us, so we prayed individually. Ibn Abbs was in A-if, and when he returned and we told him, he said: He followed the Sunnah. In another narration: A Friday and Eid coincided under Ibn Az-Zubayr, who said: Two Eids have come together in one day. So he combined them into one, prayed two rakahs early in the morning, and did not add anything until he prayed Ar.

This is a clear and explicit text that he included the Jumuah within the Eid prayer. And whoever performs the Jumuah does not then perform Dhuhr. Therefore, when this was reported to Ibn Abbs, he said: He acted upon the Sunnah.

This, dear brothers and sisters, is a concise yet beneficial explanation regarding the concurrence of Jumuah and Eid. I ask Allh, the Exalted, to have guided me to speak in accordance with the Sunnah and to have brought clarity on this issue to the general Muslim public...","In a Al-Bukhr, from Ab Ubayd, the freed slave of Ibn Azhar, who said: I witnessed the two Eids with Uthmn ibn Affn on a Friday. He performed the prayer before delivering the sermon, then said: O people, today two Eids have coincided for you. Whoever among the residents of the outskirts (Al-awl) wishes to wait for the Jumu'ah, let him do so; whoever wishes to return home, I give him permission. Based on these authentic prophetic traditions and reliable reports from the pious predecessors, the majority of scholars have concluded the following: First: Whoever attends the Eid prayer is granted a concession from attending the Jumu'ah prayer. He may instead pray the Dhuhr prayer at its time. However, if he chooses to attend the Jumuah prayer with the congregation, that is more virtuous and better. Second: Whoever did not attend the Eid prayer is not included in the concession. Therefore, the obligation of Jumuah remains upon him, and he must go to the masjid for the Jumuah prayer. If the minimum number required to establish Jumu'ah is not found, he performs Dhuhr instead. Third: The Imm of the masjid is obliged to hold the Jumuah prayer that day, so that those who wish to attend it or those who did not attend the Eid prayer may do so. This is the explicit statement of the Prophet : Indeed, we are going to establish Jumuah prayer. Fourth: Whoever attended the Eid prayer and avails himself of the concession not to attend Jumuah must pray Dhuhr. The Dhuhr prayer does not fall away under any circumstance, because what is lifted is the obligation of Jumuahnot of Dhuhr. Those upon whom Jumuah is not obligatorysuch as the sick, the traveller, women, and childrenare unanimously required by the scholars to perform Dhuhr. Fifth: The opinion that whoever attends the Eid prayer is exempt from both the Jumuah and the Dhuhr prayers for that day is a weak opinion, though attributed to some Companions such as Ibn Az-Zubayr and Ibn Abbs (may Allh be pleased with them). This conclusion may be explained in several ways: First, perhaps those who held this view were unaware of the adths that explicitly grant a concession from attending Jumuah, but affirm the obligation of Dhuhr for those who do not attend Jumuah. Second, Ibn Az-Zubayr may have combined the Eid and Jumuah prayers at the time of the early Jumuah (before the sun reached its zenith). This is supported by a narration from Jbir ibn Abdullh (may Allh be pleased with him): We used to perform the prayer with the Messenger of Allh , then return and let our camels rest. This was reported by Muslim. Also, Sahl (may Allh be pleased with him) said: We would neither nap nor eat lunch until after Jumuah. This is the position of Imm Amad and Isq ibn Rhawayh (may Allh have mercy on them). Additional evidence indicating that Ibn Az-Zubayr did this includes narrations such as: A ibn Ab Rab said: Ibn Az-Zubayr led us in the Eid prayer on a Friday early in the morning. We then went for Jumuah, but he did not come out to us, so we prayed individually. Ibn Abbs was in A-if, and when he returned and we told him, he said: He followed the Sunnah. In another narration: A Friday and Eid coincided under Ibn Az-Zubayr, who said: Two Eids have come together in one day. So he combined them into one, prayed two rakahs early in the morning, and did not add anything until he prayed Ar. This is a clear and explicit text that he included the Jumuah within the Eid prayer. And whoever performs the Jumuah does not then perform Dhuhr. Therefore, when this was reported to Ibn Abbs, he said: He acted upon the Sunnah. This, dear brothers and sisters, is a concise yet beneficial explanation regarding the concurrence of Jumuah and Eid. I ask Allh, the Exalted, to have guided me to speak in accordance with the Sunnah and to have brought clarity on this issue to the general Muslim public...",Irrelevant,python/tweetsFromSite/tweets_from_the_site3.csv,"In a Al-Bukhr, from Ab Ubayd, the freed slave of Ibn Azhar, who said: I witnessed the two Eids with Uthmn ibn Affn on a Friday. He performed the prayer before delivering the sermon, then said: O people, today two Eids have coincided for you. Whoever among the residents of the outskirts (Al-awl) wishes to wait for the Jumu'ah, let him do so; whoever wishes to return home, I give him permission. Based on these authentic prophetic traditions and reliable reports from the pious predecessors, the majority of scholars have concluded the following: First: Whoever attends the Eid prayer is granted a concession from attending the Jumu'ah prayer. He may instead pray the Dhuhr prayer at its time. However, if he chooses to attend the Jumuah prayer with the congregation, that is more virtuous and better. Second: Whoever did not attend the Eid prayer is not included in the concession. Therefore, the obligation of Jumuah remains upon him, and he must go to the masjid for the Jumuah prayer. If the minimum number required to establish Jumu'ah is not found, he performs Dhuhr instead. Third: The Imm of the masjid is obliged to hold the Jumuah prayer that day, so that those who wish to attend it or those who did not attend the Eid prayer may do so. This is the explicit statement of the Prophet : Indeed, we are going to establish Jumuah prayer. Fourth: Whoever attended the Eid prayer and avails himself of the concession not to attend Jumuah must pray Dhuhr. The Dhuhr prayer does not fall away under any circumstance, because what is lifted is the obligation of Jumuahnot of Dhuhr. Those upon whom Jumuah is not obligatorysuch as the sick, the traveller, women, and childrenare unanimously required by the scholars to perform Dhuhr. Fifth: The opinion that whoever attends the Eid prayer is exempt from both the Jumuah and the Dhuhr prayers for that day is a weak opinion, though attributed to some Companions such as Ibn Az-Zubayr and Ibn Abbs (may Allh be pleased with them). This conclusion may be explained in several ways: First, perhaps those who held this view were unaware of the adths that explicitly grant a concession from attending Jumuah, but affirm the obligation of Dhuhr for those who do not attend Jumuah. Second, Ibn Az-Zubayr may have combined the Eid and Jumuah prayers at the time of the early Jumuah (before the sun reached its zenith). This is supported by a narration from Jbir ibn Abdullh (may Allh be pleased with him): We used to perform the prayer with the Messenger of Allh , then return and let our camels rest. This was reported by Muslim. Also, Sahl (may Allh be pleased with him) said: We would neither nap nor eat lunch until after Jumuah. This is the position of Imm Amad and Isq ibn Rhawayh (may Allh have mercy on them). Additional evidence indicating that Ibn Az-Zubayr did this includes narrations such as: A ibn Ab Rab said: Ibn Az-Zubayr led us in the Eid prayer on a Friday early in the morning. We then went for Jumuah, but he did not come out to us, so we prayed individually. Ibn Abbs was in A-if, and when he returned and we told him, he said: He followed the Sunnah. In another narration: A Friday and Eid coincided under Ibn Az-Zubayr, who said: Two Eids have come together in one day. So he combined them into one, prayed two rakahs early in the morning, and did not add anything until he prayed Ar. This is a clear and explicit text that he included the Jumuah within the Eid prayer. And whoever performs the Jumuah does not then perform Dhuhr. Therefore, when this was reported to Ibn Abbs, he said: He acted upon the Sunnah. This, dear brothers and sisters, is a concise yet beneficial explanation regarding the concurrence of Jumuah and Eid. I ask Allh, the Exalted, to have guided me to speak in accordance with the Sunnah and to have brought clarity on this issue to the general Muslim public..."
